topic	tweet_id	text	claim
LESA	430	@RealJamesWoods Just demonstrates that COVID19 was engineered in a bio-weapons laboratory in China. So much for America’s tariffs on China. Can’t tariff COVID19. Bastards.	1
LESA	431	"BREAKING NEWS: The Chinese stole the #coronavirus from the BSL4 laboratory in #Winnipeg, #Canada. Somehow it got released from the #bioweapons facility in #Wuhan. Now #India has dragged #China to international court for waging #COVID-19 #War.

https://t.co/mCVNk9kbec"	1
LESA	432	If you've ever been to Skate Country you're immune to the Corona virus	1
LESA	433	RT @23Juliebug: If you’ve ridden the boat shoot at Lake Winnie, you’re immune to the Corona Virus.	1
LESA	434	RT @CureHipHop: I just hope lil buddy isn’t affected by the coronavirus. https://t.co/XgR4CfmcLe	1
LESA	435	"Our #Coronavirus Catastrophe as #Biowarfare Blowback?
https://t.co/tuVVlGy3AF
#China #US #COVID19"	1
LESA	436	@4chunGh. If #China has curbed #COVID19 in #Wuhan. Then i #Feel they are with the right #Vaccine to Heal the #Globe. @WHO should #Lobby fast to get the #Vaccines from #China. That's all.	1
LESA	437	Ban holi nationwide so that their won't b further spread of corona virus.Preventing this from Spreading is better than finding the cure as of now.IMPOSE SERIOUS LAW againstholi #CoronavirusReachesDelhi #CoronaAlert #coronovirusindia @narendramodi @PMOIndia #PreventCOVID19Spread https://t.co/2yKmv9UXtP	1
LESA	438	"Everyone is like ""corona virus isn't even a big deal it's just a flu morons 😂😂😂😂😂😂"" like as if there's something wrong with taking care of yourself and NOT wanting to get sick lmfaoooo"	1
LESA	439	"Kids and young people are not immune from #coronavirus. Do your bit #coronavirusau 
https://t.co/AEuvj3Xqei"	1
LESA	440	"So @realDonaldTrump thinks injecting covid-19 patients with disinfectant could be a cure.  😕😕😔😔😔you know what....... Never mind 
#Covid_19"	1
LESA	441	RT @usbotschaft: #CureVac makes it clear - the story is incorrect. https://t.co/6NvQgNwge5	1
LESA	442	One thing about CoVID-19 I’m curious about is if a person was infected and then cured are they susceptible to being infected again? Would the symptoms be mild or worse? If a person can be reinfected and there’s no vaccine Corona will be around forever atp. #curious #COVID19	1
LESA	443	difference of how fake news reports h1n1 virus us cases 608 million us deaths 22469 panic level totally chill corona virus us cases 650 us death 27 panic level mass hysteria	1
LESA	444	But can my Clorox cure be lemon scented and with vodka? Is that how this works? #coronavirus	1
LESA	445	this shit can probably cure that coronavirus https://t.co/goJanXYQT5	1
LESA	446	As part of any easing, please bring forward cancer testing, treatments currently suspended due to #coronavirus - hospitals are secure environments and should be able to cope ..	1
LESA	447	trump campaign sues cnn over false and defamatory russia russia statements seeks millions in damages fake news medias are worse than coronavirus enemy of the people the great awakening you are the news now handle w care q qanon trump2020 kag kag2020 wwg1wga	1
LESA	448	If #China  doesn't have any #coronavirus  hot spots, maybe they already have a vaccine.	1
LESA	449	@abbydphillip Guess what else doesn’t cure #Covid_19 ? My brunch. But it’s tastier than boofing bleach. 🤦🏻‍♂️ https://t.co/6QjAPFkfBo	1
LESA	450	So lysol kills and helps prevent coronavirus so why people dying ?? It says so right on the tin	1
LESA	451	"Prevention is the best cure now. Stay home, wash your hands, maintain social distance and make sure to cover your mouth and nose with elbow when sneezing or coughing.
#StrongerTogether 
#COVID19
#Coronavirus https://t.co/qa0gKphY1z"	1
LESA	452	@giacoknox So you’re claiming that if TODAY we all stopped eating pork the virus would just “go away”?! That’s it?! THAT’S the cure we need?! That would MAGICALLY stop the virus from spreading from person to person?! We would have NO new cases?! Problem solved?! #Cult45 #IQ45 #coronavirus	1
LESA	453	Been seeing posts like “fear is a virus too” &amp; “the cure can’t be worse than the disease” and if it’s you saying those things, stop. Only a virus is a virus &amp; there is no cure so 1) you sound dumb &amp; 2) you’re spreading ignorant ideas that encourage dangerous behaviors. #COVID19	1
LESA	454	"@HQuarantino @DonPayne17 @Leafsfanatic93 Death certificate can show pneumonia as cause of death,  it then won't be counted as #COVID19 

Just ask Gov DeSantis"	1
LESA	455	RT @areallg: If you’ve ever been to Cowboys on Common you’re immune to the Coronavirus	1
LESA	456	"Giving someone a trial vaccination who hasn't the virus, is as having a slim person making a slimming pill advert.

#CoronaVirus #COVID19 #TrialVaccination #cureforcoronavirus"	1
LESA	457	China plays key role in vaccine development for COVID-19: Bill Gates #BillGates #COVID19 https://t.co/jESvz6GljP https://t.co/HGnsMfIl4Y	1
LESA	458	todays bipartisan bicameral agreement on a 83 billion emergency coronavirus response funding package will allow us to deliver the coordinated wholeofgovernment response needed to keep americans safe	1
LESA	459	#Russia says it is working on virus vaccine together with #China https://t.co/7h3beX8iBp	1
LESA	460	@LangaMahesh Are air travellers immune to COVID19 ?	1
LESA	461	I seriously doubt this was created by people eating bats, rats, snakes, dogs, etc. This is a story China is putting out because the West is repulsed by this...and gullible enough to believe it. My take...Bio-Weapons lab in Wuhan got careless. https://t.co/3a5wtfO1ac	1
LESA	462	You’re pretty much immune to corona virus if you’ve the restroom at orbach during finals week	1
LESA	463	Google dictionary’s definition of parasite as a capitalist is inaccurate, disgusting and an absurdity given the wealth of the google founders. That would make them among the largest parasites. — Newt Gingrich (@newtgingrich) October 14, 2019	1
LESA	464	@DavidNe99469223 @washingtonpost The Chinese hid the information about the Wuhan Virus beginning in November from the world. This is a Chinese Bio-Weapon that got out of hand.	1
LESA	465	stop eating #blackseeds to cure #coronavirus symptoms, there are 0 evidences that these are helpful in this viral disease, instead of false medications, wash your hands with soap and water #coronavirusinpakistan	1
LESA	466	Domestos kills Coronavirus????          I have LITERALLY been flushing it down my toilet - like someone burning money. 🤦🏻‍♀️ #POTUS #COVID19 #domestos #cleaning	1
LESA	467	one million dirhams fine 5 years jail and deportation and ban for life from uae for sharing any unconfirmed or fakenews about coronavirus on social media or whatsapp uae government the best announcement i have heard during this pandemic can we do this in pakistan	1
LESA	468	Trump from in denial last February to playing the blame game now. It's not entirely his fault because a lot of Americans are still out of touch on the severity of this virus, just a flu. #COVID19 #coronavirus #CoronavirusUSA #CoronavirusNewYork	1
LESA	469	@adamhousley I agree. Bioweapon escaped in Wuhan lab explosion.	1
LESA	470	Yishun is truly a different town https://t.co/GcM5oOc9gF	1
LESA	471	"During the #CoronavirusPandemic #trump has: 
suggested people try hydroxychloroquine as a cure, based on small test that has since proven inaccurate.
Suggested disinfectent or light could cure people.
And called for an early end to a lockdown that's saving lives. He's dangerous."	1
LESA	472	the cdc director concedes us labs likely dont have adequate materials to actually perform the first part of the covid19 test amp has no idea how cdc would deal with that scarcity i dont know the answer to that question	1
LESA	473	#TrumpGolfCompany Pushes Dangerous Theory That Alcohol Will Cure The #Coronavirus https://t.co/GQJ1SvnyjY	1
LESA	474	Me!! #biowarfare! This #coronavirus is too strong and #china is #lying to cover themselves! Acting like they are trying to #HelpFightCorona! Makes me sick!! And I hope the rest of the #world can see through their #lies! I didn't think this way a few weeks ago! Some #crazy #shit! https://t.co/DoiPJz28aj	1
LESA	475	#Chinese are sicko egoists!They would MURDER THE WHOLE Planet if They knew that would bring them 1 inch forward! #ChinaVirus #ChinaLiesPeopleDie #VirusChina #coronavirus #COVIDIOTS #COVID2019 #BioWeapon #China is so stupid they don't uderstand that #satanic elite utilized them! https://t.co/ALAtSZkaRp	1
LESA	476	if valerie castro has ever hit you with her heavy hands, your body is definitely immune to corona virus	1
LESA	477	"""No Mr Bond, I expect you to be cured of #CoronaVirus!"" 🤦‍♂️🙄 https://t.co/10MdjIBLbv https://t.co/YQOYQ2S2GM"	1
LESA	478	RT @CQLFC: Dogs when they heard they are immune to coronavirus: https://t.co/KmRTyvj6uu	1
LESA	479	as a crust punk it is good to know that i am already immune to the coronavirus and the flu	1
LESA	480	Bouta be immune from this Corona shit! #disinfectant #lysol https://t.co/7zFnNkQBDA	1
LESA	481	@globaltimesnews Dis is a china master plan, 1st they spread china virus to world and they say they introduced vaccine https://t.co/P8dcc1t7s4  knows what vl be d future of Chinese.	1
LESA	482	"People want Kimjong dead as if he is the cure to #Covid_19
#KIMJONGUNDEAD"	1
LESA	483	if you went to mega maze as a kid then uh.. ur immune to the coronavirus	1
LESA	484	The World Health Organization warns young people: “You are not invincible.”   COVID-19 could “put you in hospital for weeks, or even kill you. Even if you don’t get sick, the choices you make about where you go could be the difference between life and death for someone else.”	1
LESA	485	RT @AJEnglish: China approves two #coronavirus vaccines for human trials https://t.co/FiU4YB21Be https://t.co/UqnummBxot	1
LESA	486	thread on coronavirus we may be entering a period of accelerating cases the country could look very different over next two weeks well get through this but need to take steps now to limit the scope and impact of virus there are things we can do now to help ourselves 1n	1
LESA	487	People waiting to get into a Trump rally at Panama City Beach @WCTV pic.twitter.com/AAWpe4PsWe — James Buechele (@JamesBuechele) October 11, 2016	1
LESA	488	Wonderfully funny piece: extra hand washing thus Passover? Does  manishevitz cure #Corona? Weed as bitter herb? Open Letter to Dr. Anthony Fauci Asking for #Passover #Seder Advice  @McSweeneys  https://t.co/dXDpxaBz45	1
LESA	489	A Quran stained with the blood of children massacred in a US drone strike in Somalia that destroyed a Qur’an school and a Hospital. pic.twitter.com/qDBdWh0RdO — muslim daily (@BirdsOfJannah) September 20, 2018	1
LESA	490	ILHAN OMAR SHARES HER EXTREMISTS VIEWS IN RARE 2013 VIDEO… DOCUMENTS SHOW SHE MARRIED HER BROTHER IN IMMIGRATION SCHEME TO ACQUIRE A GREEN CARD… WHAT ELSE IS SHE HIDING? pic.twitter.com/v3VKm3ysLr — STRANGER THAN FICTION NEWS (@jonrohnson) February 14, 2019	1
LESA	491	Also please understand that coronavirus is a TYPE of a virus just like the flu. It causes an upper respiratory infection and is typically not fatal. You’re only at risk if you are old or immunocompromised. It’s just like the flu which can also turn into pneumonia &amp; thats why	1
LESA	492	RT @Moreno: The only way to get cured of the Corona virus is to drink Coronas	1
LESA	493	RT @GabbyDawnL: If you ever stayed in the Connors State Baseball dorms you’re immune to the  coronavirus..	1
LESA	494	@govindagopala @balbir59 @Swamy39 @Himansh72125945 @tehseenp @realDonaldTrump @PMOIndia @narendramodi And this is not the ultimate cure. It just reduce the chances of #covid19 spread.	1
LESA	495	"@HRF @ChrisLo86071482 #chinese had accused #America, #Africa, and #Italy, for spreading the #ccpvirus. 

They tried so hard to cover up the truth, that #COVID19 started in #Wuhan, and the virus is so 'sophicated' that ppl are suspecting it was a bio-weapon made in #P4 lab there.
#ChinaLiedPeopleDied"	1
LESA	496	RT @K_Jernagan: If you played in the ball pit at short stop as a kid you are immune to Covid-19.	1
LESA	497	"China approves two experimental COVID-19 vaccines for clinical trials
https://t.co/f28aMEDlZy
#CoronavirusPandemic https://t.co/g04nrTdX7T"	1
LESA	498	⚠️ @Lysol, the maker of a popular brand of household cleaner has urged users not to inject it into their bodies in the wake of comments by #DonaldTrump that injections of disinfectant might be a treatment/cure for the #coronavirus🦠 https://t.co/7QBNthSCDm https://t.co/63FcyF6vTI	1
LESA	499	AND FOR YOU LYING B*TCHES TRYING TO BLAME ME BECAUSE I KNOW HOW THEY DID THIS, I ALSO GAVE YOU IT'S CURE!! MOREOVER, I TELL YOU WHEN YOU ARE GETTING A PLAGUE, I DON'T SNEAK IT!! PER THE BIBLE YOU NASTY PIECES OF SH*T!! (CORONA P11)	1
