topic	tweet_id	tweet_url	tweet_text	class_label	text	claim
COVID-19	832	http://twitter.com/user/status/1367075205919612932	#Quad: US and Asia allies plan Covid vaccine strategy to counter China — The US is working with Japan, India and Australia to develop a plan to distribute Covid-19 vaccines to countries in Asia as part of a broader strategy to counter China’s influence. https://t.co/MXQhi76waf	1		
COVID-19	833	http://twitter.com/user/status/1366885402913746944	#VANorCal now offering COVID-19 vaccines to Veterans ages 55+ and Veterans who are Esssential Workers. Learn more: https://t.co/UBIPhVKxNn https://t.co/Oy2sn8Co3r	1		
COVID-19	834	http://twitter.com/user/status/1366868457791361024	As Cross River State joins FGoN in preparation to roll out COVID-19 Vaccines, the DG_CRSPHCDA, Dr. Janet Ekpeyong chaired state level planning meeting focused on training of Immunization Stakeholders at State and LGA levels. https://t.co/PoHTBhvSU4	0		
COVID-19	835	http://twitter.com/user/status/1366788438238887936	Getting answers about the COVID-19 vaccines is a top priority. I’m proud to support “It’s Up to You” in partnership with the @AdCouncil and @TheCOVIDCollab to ensure folks get the information they need to make an educated decision. Get the latest facts at https://t.co/pr7hxkmYmv. https://t.co/mZKyfPbP5w	0		
COVID-19	836	http://twitter.com/user/status/1366584044968960002	Galvez said the Philippines is expecting the shipment of up to 5.1 million doses of Covid-19 vaccines developed by China’s Sinovac Biotech, as well as those manufactured by the University of Oxford and British-Swedish firm AstraZeneca this month. https://t.co/8d1HZBEbeY https://t.co/PCuKpIsBwq	1		
COVID-19	837	http://twitter.com/user/status/1366051118921306120	Ivory Coast and Ghana first to receive covid vaccine shipments via COVAX https://t.co/6Vu6bcgbGX	1		
COVID-19	838	http://twitter.com/user/status/1365177544270635008	#GVENews Join Our #WhatsApp Platform For Breaking, Daily and Trending Stories: https://t.co/tOAPTsqjes February 26, 2021 #StaySafe #TakeResponsibility #FridayMotivation 1. FG Creates E-registration Link For Covid-19 Vaccines https://t.co/Q5l7UNRf1c https://t.co/3ZpZMgwD4h	0		
COVID-19	839	http://twitter.com/user/status/1364794130530926592	We are LIVE on FB: COVID 19 vaccines and HIV https://t.co/rphY2LtshV	0		
COVID-19	840	http://twitter.com/user/status/1362965049384570888	In the name of Emergency, Exemptions of procurement to handle measures against Covid 19 and Vaccines from Rules does not mean buying Oxford vac @$4 and showing $ 36 Pfizer vac. @waqasbaqarnaqvi @PTIofficial https://t.co/j3Cne7xCik	0		
COVID-19	841	http://twitter.com/user/status/1362883774913077249	Building Confidence Around COVID-19 Vaccines and Expanding Health Equity for All. New blog post from @joylewisMPH &amp; @ahahospitals https://t.co/m3eYNCXElC #healthequity #COVID19 #covid19vacccine	0		
COVID-19	842	http://twitter.com/user/status/1362394941994000386	We've joined a broad group of health care organizations, cancer patients and advocates to send a letter to the Biden administration urging prioritization of patients with active cancer and survivors of cancer to receive the COVID-19 vaccine. https://t.co/sDiwEZs42z #OneMoreWay	1		
COVID-19	843	http://twitter.com/user/status/1362154863556243460	Big Knocker ⁦@moricemdphd⁩ joins my @theathletic pod to talk NHL and #mnwild COVID-19 outbreaks, genetic forensics, vaccines, long-haul complications for athletes, Marco Rossi and whether he can develop a vaccine to cure the Wild’s power play https://t.co/o5Cqt4W6Qm	0		
COVID-19	844	http://twitter.com/user/status/1360217645870686210	Vaccines will not see off covid-19 entirely. Governments must start thinking about how to live with the virus as an endemic disease. Read about this, and more, when you subscribe for 12 weeks https://t.co/GYy186IRbK	1		
COVID-19	845	http://twitter.com/user/status/1371119816225009671	Vaccines Are 100% Effective at Preventing COVID-19 Hospitalizations and Deaths – https://t.co/BRXo9bDlrK https://t.co/fVse3hpK7L	1		
COVID-19	846	http://twitter.com/user/status/1371109755784212484	Covid-19: Charities urge vulnerable people to book vaccines - Charities including Cancer Research UK, Mencap and the Terrence Higgins Trust have written an open letter to those in priority group six. https://t.co/VZ4BwSmqqL	0		
COVID-19	847	http://twitter.com/user/status/1371089479642021892	Recharge with an inspiring episode of our Industry Insights podcast where Dr. David Priest, Novant Health’s go-to expert on COVID-19, talks about the safety and effectiveness of the Pfizer and Moderna vaccines. https://t.co/DOGdy647iD https://t.co/I3AXHDCR9K	0		
COVID-19	848	http://twitter.com/user/status/1371076512548597764	After getting my Covid vaccination today, thanks to the #NHSheroes and volunteers at @PandJLive for their great work; please support the #getonegiveone campaign to ensure the world’s poorest countries get access to COVID-19 vaccines. Donate here. https://t.co/FBiGK7NhwQ.… https://t.co/2MRwLPbqKZ	0		
COVID-19	849	http://twitter.com/user/status/1371061784434651136	Dr CHRISTIAN VÉLOT molecular geneticist at the University of Paris-Saclay and President of the CRIIGEN’s Scientific Council: 'on the different types of vaccines against COVID-19, and the potential risks' https://t.co/RYRNU3fQVA	0		
COVID-19	850	http://twitter.com/user/status/1371050264686256128	While India has supplied COVID vaccine without any condition whatsoever, even to Pakistan, China is arm twisting its closest friends, Turkey and Pakistan, to become submissive states to get the vaccine. Should not be surprised if India sends the vaccines to Turkey soon. https://t.co/VFcpn4rMwQ	0		
COVID-19	851	http://twitter.com/user/status/1371030844647731201	Chilean President Sebastian Pinera has received his second dose of China’s COVID-19 vaccine on Friday. The vaccination process has gone “very well”, said Pinera. 4.6 million Chileans so far have received vaccines and 1.5 million of them have gotten their second dose. https://t.co/pLVj3Dnaai	1		
COVID-19	852	http://twitter.com/user/status/1371017296173355016	Viv Richards, Richie Richardson and other former West Indies cricketers thank PM Modi for COVID-19 vaccines – WATCH #VivRichards #PMModi #Narendermodi #COVID19 #Covid_19 #Coronavirus #WestIndies #Windies @ivivianrichards @RichieRich2000 @narendramodi https://t.co/folM1K8cms	0		
COVID-19	853	http://twitter.com/user/status/1370989365837500422	Sen. Risa Hontiveros urges the National Task Force against COVID-19 and the Dept. of Health to release a vaccine tracker so that the public can view the progress of the inoculation program, following reports that the country has secured $900M in loans for COVID vaccines. https://t.co/SXgCjQTrRz	1		
COVID-19	854	http://twitter.com/user/status/1370985824335101954	At least 600 soldiers and medical frontliners from the Philippine Army’s 2nd Infantry Division received the first dose of COVID-19 vaccines on March 13. | @dtmallarijrINQ https://t.co/1HgdnSoaAf	1		
COVID-19	855	http://twitter.com/user/status/1370960346169626626	Social Science and the COVID-19 Vaccines As COVID-19 vaccines become available to wider segments of the population, psychological science will play a key role in ensuring everyone can benefit https://t.co/tyRbMl1Lue	0		
COVID-19	856	http://twitter.com/user/status/1370949312922877952	@MarkAlanMarks1 A COMING COVID CATASTROPHE - World renown vaccine specialist, Geert Vanden Bossche, gave a groundbreaking interview this week risking his reputation and his career by bravely speaking out against administration of #Covid19 vaccines. #GeertVandenBossche https://t.co/Va1FN4WhtB https://t.co/Rq44Sp13EF	0		
COVID-19	857	http://twitter.com/user/status/1370944177811390474	National Task Force Against COVID-19 (NTF) chief implementer and vaccine czar Carlito Galvez Jr. on Sunday assured that the Duterte administration is “relentless” in acquiring COVID-19 vaccines for the Filipino people. | @khallareINQ https://t.co/B2QOzTCvqS	0		
COVID-19	858	http://twitter.com/user/status/1370895785512947714	This is a perfect example of why we need robust manufacturing capacity for vaccines and antivirals. We’ve got the technology and the capability, but we need to invest in the infrastructure. https://t.co/5alxrARCFv	0		
COVID-19	859	http://twitter.com/user/status/1370893814332723210	NYT #Vaccine_Geopolitics_Ukraine , a Great Game Played .. #Blocked from obtaining vaccines from the #United_States, its putative ally, and taunted in Russian propaganda, #Ukraine turned #to_China. https://t.co/Fu45tswY2D	0		
COVID-19	860	http://twitter.com/user/status/1370888505539301377	As of March 9, over 268 mln people have been vaccinated against COVID-19 globally, and currently, no deaths from the vaccines have been confirmed, the World Health Organization....sure.... https://t.co/1r6jAUFHnj https://t.co/SjXRZlMaT1	1		
COVID-19	861	http://twitter.com/user/status/1370885299123978246	ICYMI on @WFLA: This parking lot was one of the #COVID19 vaccine sites for Veterans at the @TampaVA. That has moved and now the VA will start providing 2,500 doses a week to community members who meet State of Florida guidelines. Full story: https://t.co/9vO54zlZYe https://t.co/iAySZaM1SN	1		
COVID-19	862	http://twitter.com/user/status/1370883667413889025	A roundup of some of the most popular but completely untrue stories and visuals of the week, including false stories about the COVID stimulus bill, mask mandates, COVID-19 vaccines and more. https://t.co/1vwfj4CDDs https://t.co/bSIa52WaKx	0		
COVID-19	863	http://twitter.com/user/status/1370871187153289221	Here are a few photos of our COVID vaccine clinic today at Patrick Henry Middle School. A big thank you to our staff, volunteers, and Patrick Henry Local Schools for helping this happen. Thank you to everyone who came out and got their vaccines today! https://t.co/aM4293Z3YO	0		
COVID-19	864	http://twitter.com/user/status/1370842179028066313	#COVID19 vaccines are effective at protecting you from getting sick. If you're fully vaccinated, you still need to take precautions in public places like wearing a mask, staying 6 feet apart from others, and avoiding crowds. Learn more: https://t.co/fwM7UNLMFh https://t.co/2vZcH7xFiN	1		
COVID-19	865	http://twitter.com/user/status/1370834268092559366	Why COVID-19 Vaccines Aren’t Yet Available to Everyone. Pfizer hired roughly 700 workers, reassigned experienced engineers to the vaccine effort, and increased the number of vials that it could produce by installing additional “fill and finish” machines https://t.co/la3UQxGrjb	1		
COVID-19	866	http://twitter.com/user/status/1370820565586567179	@PattyHajdu The current Covid 19 protocols and vaccines are effective. Please let post March 18th Immigrant Visa holders land now. We shall abide by these protocols and win this war together. Don’t abandon us. https://t.co/XLWchpwItk	1		
COVID-19	867	http://twitter.com/user/status/1370804972305125379	Here are answers to many of the commonly asked questions that came up during the COVID-19 vaccine question and answer forums recently held by HATP (Part 1) #HATP #COVID19 #vaccines #Thorncliffe https://t.co/FJZtFdnEWp	0		
COVID-19	868	http://twitter.com/user/status/1370804397018648577	Join ‘Talk With the Doc’ and get the latest COVID-19 Community Updates from @HKPRDHU Acting Medical Officer of Health Dr. Ian Gemmill. Sign up for sessions on Tuesday (March 16) or March 30. Get updates on COVID-19 vaccines, local cases and more. Visit: https://t.co/Ootqatrcd9 https://t.co/qZyl25wOPs	0		
COVID-19	869	http://twitter.com/user/status/1370804169972539397	Tucker Casts Doubt on Vaccines After Biden’s COVID-19 Speech https://t.co/Jvq5CXZV7f via @Yahoo Tucker lives on controversy and feeding Trump’s base. Stop giving credence to his ideas. They’re dangerous and irresponsible. If GOP won’t take the vaccine, let’s cull the herd.	0		
